id,title,artist,artist_ids,album,popularity,duration_ms,genres,bpm,energy,valence,danceability,loudness,bpm_estimated,language,spotify_url
4dJrjWtAhEkW7VdPYSL1Ip,"Vaathi Coming (From ""Master"")","Anirudh Ravichander, Gana Balachandar",4zCH9qm4R2DADamUHMCa6O|1GH0DojDQJeEKQ4BDMShAL,"Vaathi Coming (From ""Master"")",50,228257,,112,0.76,0.48,0.63,-13.0,True,english,https://open.spotify.com/track/4dJrjWtAhEkW7VdPYSL1Ip
4PML5RtrVcYAwTTS46otXB,Vaathi Raid,"Anirudh Ravichander, Arivu",4zCH9qm4R2DADamUHMCa6O|7rVV9d6vc4FLT752uRuk71,Master (Original Motion Picture Soundtrack),50,209500,,135,0.89,0.38,0.75,-14.4,True,english,https://open.spotify.com/track/4PML5RtrVcYAwTTS46otXB
7hu8IjnvYHiXaKp2RjOWZd,Varavaa Varavaa,"Anirudh Ravichander, Vignesh Shivan",4zCH9qm4R2DADamUHMCa6O|1yzwPGlvrRLlhYkCRYde5z,Rockstar Anirudh Special,50,202378,,147,0.84,0.5,0.67,-13.9,True,hindi,https://open.spotify.com/track/7hu8IjnvYHiXaKp2RjOWZd
29zwVyw193zfghDuePV9DI,Varavaa Varavaa,"Anirudh Ravichander, Vignesh Shivan",4zCH9qm4R2DADamUHMCa6O|1yzwPGlvrRLlhYkCRYde5z,Naanum Rowdy Dhaan (Original Motion Picture Soundtrack),50,202378,,155,0.56,0.28,0.4,-12.6,True,english,https://open.spotify.com/track/29zwVyw193zfghDuePV9DI
0MRg2bzlVhGQTi4ecu792k,Vardaan,"Ajey Nagar (CarryMinati), Wily Frenzy",1VwNP7mP5DmTsdJqQuW0nT|6VThiaywEMHlLUf8ThNxdg,Vardaan,50,202105,,172,0.8,0.74,0.3,-14.5,True,hindi,https://open.spotify.com/track/0MRg2bzlVhGQTi4ecu792k
7vDsW9gQkHwTVo9XyZVQMB,Veera Dheera,Santhosh Narayanan,5FVBduYaeVBb6JIghza7v6,Kalki 2898 AD - Original Score,50,245666,,108,0.66,0.77,0.4,-10.9,True,english,https://open.spotify.com/track/7vDsW9gQkHwTVo9XyZVQMB
0lNr0bkRupchqckGeSMSpZ,Veera Soora,Yuvan Shankar Raja,6AiX12wXdXFoGJ2vk8zBjy,"Veera Soora (From ""Naane Varuvean"")",50,205145,,124,0.78,0.36,0.38,-14.7,True,english,https://open.spotify.com/track/0lNr0bkRupchqckGeSMSpZ
7rC64EJCxaJjvXmquCuTEC,Veeraraghavan,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,Beast (Original Background Score),50,109490,,131,0.53,0.52,0.51,-12.0,True,english,https://open.spotify.com/track/7rC64EJCxaJjvXmquCuTEC
1JRjR5GRADwYlEqPbcDwef,Vegeta Workout Motivation - HARDSTYLE,"Bakrou, GymZz",1bwDpUYOmTBa0ddptcaRZh|20yxkVKEVfEdY0KNZolV2z,Vegeta Workout Motivation,50,92322,,163,0.82,0.38,0.56,-12.1,True,english,https://open.spotify.com/track/1JRjR5GRADwYlEqPbcDwef
4B5YEiN7YBY3Yq9v0JrxP9,"Vele (From ""Student of the Year"") - 105 BPM","Vishal-Shekhar, Vishal Dadlani, Shekhar Ravjiani",6Mv8GjQa7LKUGCAqa9qqdb|6CXEwIaXYfVJ84biCxqc9k|4xd7mLI7urqrxELaXhAvzw,Workout Bollywood Style: 60 Mins Non Stop Mix,50,49946,,110,0.8,0.73,0.38,-10.2,True,hindi,https://open.spotify.com/track/4B5YEiN7YBY3Yq9v0JrxP9
082M8rTvr0F1cpsyhHswA0,"Vele (From ""Student of the Year"") - 108 - 114 BPM","Vishal-Shekhar, Vishal Dadlani, Shekhar Ravjiani",6Mv8GjQa7LKUGCAqa9qqdb|6CXEwIaXYfVJ84biCxqc9k|4xd7mLI7urqrxELaXhAvzw,Workout Bollywood Style: 30 Mins Non Stop Mix,50,48253,,97,0.41,0.72,0.7,-9.2,True,hindi,https://open.spotify.com/track/082M8rTvr0F1cpsyhHswA0
6JXtSo1ju3JGiNYnOgSvLV,Vem Pere Reka - Slowed,"DJ Kinn, mc jhenny, MC Hanan",0MgbfrrFPrMo31wNsxtPBQ|6Ka3TKKRqhWwbmuxjhrmo6|0cQOoaCfnttHWx8ytIhNis,Vem Pere Reka,50,196190,,163,0.7,0.54,0.83,-11.7,True,english,https://open.spotify.com/track/6JXtSo1ju3JGiNYnOgSvLV
73b4ty49AcK6qsW6x81l4j,Vem Pere Reka - Ultra Slowed,"DJ Kinn, mc jhenny, MC Hanan, Mc Vuk Vuk",0MgbfrrFPrMo31wNsxtPBQ|6Ka3TKKRqhWwbmuxjhrmo6|0cQOoaCfnttHWx8ytIhNis|6qKkpARgq6AjuyGRVU1lX6,Vem Pere Reka (Ultra Slowed),50,285440,,177,0.82,0.47,0.76,-9.1,True,english,https://open.spotify.com/track/73b4ty49AcK6qsW6x81l4j
4geav6a4RLB9kL8bJw3eQx,Verappa - Punjabi Version,Sai Abhyankkar,5jJrJU7VVmxQQLcLAmmxXc,Karuppu - Side B (God Mode Begins) [Original Score],50,135979,,97,0.57,0.21,0.31,-9.2,True,english,https://open.spotify.com/track/4geav6a4RLB9kL8bJw3eQx
6FQQiTpYnfc5803p84bQp1,Vikram - Title Track,"Anirudh Ravichander, Vishnu Edavan",4zCH9qm4R2DADamUHMCa6O|0EESJaBQY5fiBeQOGvDi3T,Vikram (Original Motion Picture Soundtrack),50,218823,,97,0.52,0.33,0.79,-13.1,True,english,https://open.spotify.com/track/6FQQiTpYnfc5803p84bQp1
75uJJC9gnQepYBEmPLS0rI,Vikram Title Track - Hindi,"Anirudh Ravichander, Raqueeb Alam, Siddharth Mahadevan",4zCH9qm4R2DADamUHMCa6O|5DJ9Jdt2tfopA7eKuHCO4h|7hwEGO7U6JwQ7M1teoO8GW,Vikram Hitlist (Hindi) [Original Motion Picture Soundtrack],50,218823,,165,0.82,0.22,0.48,-12.7,True,hindi,https://open.spotify.com/track/75uJJC9gnQepYBEmPLS0rI
2mldMnu7kHSm4l5se4Zo7Y,Vikram Title Track - Telugu,"Anirudh Ravichander, Prudhvi Chandra",4zCH9qm4R2DADamUHMCa6O|4xUI2yJe8cZHYGhS8rk1oR,Vikram Hitlist (Original Motion Picture Soundtrack),50,218823,,128,0.5,0.72,0.31,-5.9,True,hindi,https://open.spotify.com/track/2mldMnu7kHSm4l5se4Zo7Y
6OY61mofLDKA76sfce1ads,Vishwaroopam,"Shankar-Ehsaan-Loy, Suraj Jagan",0L5GV6LN8SWWUWIdBbTLTZ|6eMFGgGDh5iXU1POAK0cpe,Vishwaroopam (Tamil) [Original Motion Picture Soundtrack],50,263106,,91,0.71,0.41,0.47,-11.2,True,english,https://open.spotify.com/track/6OY61mofLDKA76sfce1ads
17PQaCU7RFvz06Mf8a4Ty1,WAAKA,"Raja Kang, Aman Sandhu",5KCHRPbzx9DQHpCv9i4PFs|7Eft9id9FmZsyPEfmF7Pks,WAAKA,50,188731,,136,0.57,0.54,0.55,-7.7,True,hindi,https://open.spotify.com/track/17PQaCU7RFvz06Mf8a4Ty1
69vbni6QGflWHbLmhL3j3m,WAKE UP,Gurinder Gill,5DHi2MeoRgAwPE0A0qwRMl,HARD CHOICES,50,153174,,111,0.52,0.85,0.49,-9.7,True,hindi,https://open.spotify.com/track/69vbni6QGflWHbLmhL3j3m
17CKR9ysAVC6rylMmdyFOY,WE ON GO - INSTRUMENTAL,BIA,6veh5zbFpm31XsPdjBgPER,WE ON GO PACK,50,163053,,180,0.66,0.66,0.63,-8.1,True,english,https://open.spotify.com/track/17CKR9ysAVC6rylMmdyFOY
4wfBtXgMOruif5XdiknTfd,WE ON GO II (feat. Denzel Curry),"BIA, A$AP Ferg, Denzel Curry",6veh5zbFpm31XsPdjBgPER|5dHt1vcEm9qb8fCyLcB3HL|6fxyWrfmjcbj5d12gXeiNV,BIANCA (Deluxe),50,195533,,122,0.66,0.46,0.46,-9.3,True,english,https://open.spotify.com/track/4wfBtXgMOruif5XdiknTfd
6VT4Dnjd2OgBpwpzGMwo58,WE ON GO III (feat. TiaCorine),"BIA, TiaCorine",6veh5zbFpm31XsPdjBgPER|39i5B6umzWzkfMe12JrMwW,WE ON GO III (feat. TiaCorine),50,165801,,148,0.41,0.3,0.7,-6.8,True,english,https://open.spotify.com/track/6VT4Dnjd2OgBpwpzGMwo58
5JUrOYBNjGnbU1Ulx6bFmQ,WORKOUT,Nick.KO,2yIUMvTbXhYwwR7cvJMaoK,WORKOUT,50,148632,,158,0.85,0.3,0.64,-7.6,True,english,https://open.spotify.com/track/5JUrOYBNjGnbU1Ulx6bFmQ
5AaW2Nf7wygO01eL2E9SvA,WORKOUT,"Patricks Tombstone, gizmo",5ZvbukDKAhPyv4lgPXEG7D|0uya6QELbHSc91t24xHUr1,WORKOUT,50,169482,,99,0.64,0.35,0.77,-10.1,True,english,https://open.spotify.com/track/5AaW2Nf7wygO01eL2E9SvA
5dHE9KhbVJ5z5Yz5JsIgiR,WORKOUT,JIDDY,2pVWwaFwgfOc1pwlDoj1uA,SUMMER'S MINE,50,97413,,137,0.62,0.28,0.35,-5.8,True,english,https://open.spotify.com/track/5dHE9KhbVJ5z5Yz5JsIgiR
0wapads1fnPZcykH4lHyFU,WORKOUT,"Don Ready, DKG KIE",5kQnpfa9Qp5lNSOThWVnFl|1eeYg6dFkaRT5GA0lsCVHA,WORKOUT,50,116730,,158,0.69,0.77,0.46,-12.0,True,english,https://open.spotify.com/track/0wapads1fnPZcykH4lHyFU
7vBaWoOGn6HGNAM3IGP7ad,Wahi Abhimanyu Hu Mai,Ravan,5vzI9RjJu68UXtxk6LVC0E,Wahi Abhimanyu Hu Mai,50,366318,,158,0.77,0.69,0.81,-10.4,True,hindi,https://open.spotify.com/track/7vBaWoOGn6HGNAM3IGP7ad
2ALhBKuSwzfL8V1fEnoitq,Wahi Ravan Hu Mai,Ravan,5vzI9RjJu68UXtxk6LVC0E,Wahi Ravan Hu Mai,50,295500,,115,0.66,0.37,0.66,-11.4,True,hindi,https://open.spotify.com/track/2ALhBKuSwzfL8V1fEnoitq
7dKigH119jK5RJI3mKFMYi,Wang Da Naap - Hip Hop Mix,"Ammy Virk, Gurmeet Singh",2RlWC7XKizSOsZ8F3uGi59|5aL0URFqLCRbrB3cewGLgF,Punjabi Power Workout,50,165015,,161,0.52,0.23,0.35,-10.2,True,hindi,https://open.spotify.com/track/7dKigH119jK5RJI3mKFMYi
12vvOjbUgG54lhaItaW0RY,Warrior Spirit Beast Mode Mentality,Easy Mills,42KGnz1uD7XJMiwkbpERN0,Warrior Spirit Beast Mode Mentality,50,259423,,94,0.8,0.25,0.37,-9.1,True,english,https://open.spotify.com/track/12vvOjbUgG54lhaItaW0RY
1XwcDpv2plrkmsgqbQ1pN0,Warriors - English Rap,"G. V. Prakash, Yogi B",5VVN3xZw1i2qihfITZlvCZ|614RN5ndeqpLlqg1yDbjtm,Aadukalam (Original Motion Picture Soundtrack),50,260506,,102,0.71,0.27,0.75,-5.2,True,english,https://open.spotify.com/track/1XwcDpv2plrkmsgqbQ1pN0
2QwdxyOGuAQ3hwwj51lj1c,Watch Me,Hanbit Yu,6EwFg9rHS30Z3GWgMlyHf9,"RUNNING & WORKOUT, Vol. 18",50,207960,,90,0.5,0.25,0.37,-7.9,True,english,https://open.spotify.com/track/2QwdxyOGuAQ3hwwj51lj1c
6C73vHxF22TPy7TMZgdvTe,Watermelon Sugar - Workout Remix 128 Bpm,Workout Music Tv,0k5KeG8St6LiePh5blOwwl,Beach Running Summer 2020 Workout Session (60 Minutes Non-Stop Mixed Compilation for Fitness & Workout 128 Bpm),50,224999,,128,0.7,0.34,0.53,-13.0,True,english,https://open.spotify.com/track/6C73vHxF22TPy7TMZgdvTe
5NK9xMRWx9HXAEWiJHqJzG,We Are Family - Workout Remix 129 Bpm,Workout Music Tv,0k5KeG8St6LiePh5blOwwl,40 Best Aerobic & Cardio Songs Ever: 70s Hits For Fitness & Workout (Unmixed Compilation For Fitness & Workout 128 - 150 Bpm / 32 Count),50,320303,,179,0.57,0.38,0.44,-11.6,True,english,https://open.spotify.com/track/5NK9xMRWx9HXAEWiJHqJzG
0SoPBLzdQA6GZOWKzYtuHC,We Built This City - Workout Remix 145 Bpm,Workout Music Tv,0k5KeG8St6LiePh5blOwwl,Running Hits Spring 2020 Workout Session (60 Minutes Non-Stop Mixed Compilation for Fitness & Workout 145 Bpm),50,284692,,150,0.9,0.56,0.66,-11.9,True,english,https://open.spotify.com/track/0SoPBLzdQA6GZOWKzYtuHC
3liwmqETSfiEGnufP5r79f,We Found Love (Remix),Cardio Hits! Workout,0spcNDKHmvQq0UpORm8zZN,Workout Cardio 35 Remixed,50,261637,,120,0.47,0.33,0.49,-5.6,True,english,https://open.spotify.com/track/3liwmqETSfiEGnufP5r79f
1NaEqNe5oluiUsMIGHfs13,Weekend Bhangra - Vol. 1,Nick Dhillon,0NoS2kDSOwTtTCcI7BXMx4,Weekend Bhangra (Vol. 1),50,417063,,148,0.76,0.57,0.41,-6.5,True,hindi,https://open.spotify.com/track/1NaEqNe5oluiUsMIGHfs13
6h6kcTwiAZVZKPd7cNyZr5,Weekend Bhangra - Vol. 2,Nick Dhillon,0NoS2kDSOwTtTCcI7BXMx4,Weekend Bhangra (Vol. 2),50,396734,,144,0.81,0.44,0.3,-8.4,True,hindi,https://open.spotify.com/track/6h6kcTwiAZVZKPd7cNyZr5
1TKXZCy5af5ynFpRdUY4pa,Weekend Bhangra - Vol. 3,Nick Dhillon,0NoS2kDSOwTtTCcI7BXMx4,Weekend Bhangra (Vol. 3),50,507872,,119,0.57,0.46,0.71,-5.3,True,hindi,https://open.spotify.com/track/1TKXZCy5af5ynFpRdUY4pa
3GlFj0trib6XOtz1XZfWqz,Western Punjabi Bhangra Dhol Beat,UBHI,4qBHFuGBI3KbJnO6b9GzWr,Western Punjabi Bhangra Dhol Beat,50,203118,,154,0.8,0.8,0.33,-11.7,True,hindi,https://open.spotify.com/track/3GlFj0trib6XOtz1XZfWqz
2kcv8IOMdi3HsPjGB0hZIB,What Is Love (124 BPM) Cardio,Personal Trainer Mike,6WJ9bBqJjJ3R1IH1KlsNXM,Fitness & Workout: Power Cycling Vol. 4,50,263693,,109,0.79,0.69,0.85,-5.2,True,english,https://open.spotify.com/track/2kcv8IOMdi3HsPjGB0hZIB
4GT43kr7Xvv8EJU8tH8C9x,What Is Love - Workout Remix 128 Bpm,Workout Music Tv,0k5KeG8St6LiePh5blOwwl,40 Best Aerobic & Cardio Songs Ever 90s Hits For Fitness & Workout (Unmixed Compilation for Fitness & Workout 128 - 142 Bpm / 32 Count),50,273281,,119,0.45,0.3,0.48,-13.6,True,english,https://open.spotify.com/track/4GT43kr7Xvv8EJU8tH8C9x
68Fvf8fy6pDhYqmBZrnHen,What Lovers Do (Fitness Version),Marcello T.,4qPvS0EDNuQW9bRkidoDLQ,What Lovers Do,50,232124,,134,0.72,0.84,0.86,-12.3,True,english,https://open.spotify.com/track/68Fvf8fy6pDhYqmBZrnHen
4iynikogXUg9LlQVTh0pA9,What Lovers Do - Workout Remix 135 bpm,SuperFitness,6L74J3BzylQkJF7rBXTpgT,Aerobic Hits Session 2018: 60 Minutes Mixed Compilation for Fitness & Workout 135 bpm/32 Count,50,198293,,136,0.64,0.4,0.66,-11.4,True,english,https://open.spotify.com/track/4iynikogXUg9LlQVTh0pA9
2EU4dEMDrPS1hwLSxk6PZ7,Whiskey,Diljit Dosanjh,2FKWNmZWDBZR4dE5KX4plR,G.O.A.T.,50,205333,,117,0.8,0.73,0.69,-9.4,True,hindi,https://open.spotify.com/track/2EU4dEMDrPS1hwLSxk6PZ7
7D3PE4CtwBKpkUvICGK2OB,Whiskey in the Jar,Velvet Sky22,0RMnEClBtqA2jpYUYjwyBY,Whiskey in the Jar,50,245527,,143,0.46,0.82,0.32,-6.5,True,english,https://open.spotify.com/track/7D3PE4CtwBKpkUvICGK2OB
5uPC1D2NftNdas15Hx3ehO,Whoomp! (There It Is) - Cardio Workout Mix,Workout Music,5njMahLKD1tLJ5bejvqseV,Booty Blast! Cardio Workout,50,256320,,170,0.8,0.84,0.66,-13.5,True,english,https://open.spotify.com/track/5uPC1D2NftNdas15Hx3ehO
3CSf5FmipNZCisblJwv8zT,"Why This Kolaveri Di? (From ""3"") - 132 BPM","Anirudh Ravichander, Dhanush",4zCH9qm4R2DADamUHMCa6O|2F3KtUVtrt2GLjcl6pB4cz,Workout Bollywood Style: 60 Mins Non Stop Mix,50,124973,,96,0.47,0.72,0.73,-6.0,True,hindi,https://open.spotify.com/track/3CSf5FmipNZCisblJwv8zT
6BWI0HuoZvtplHJOJLKuYG,Wicked Wonderland (Cardio Workout Remix),Cardio Mix Masterz,0Vcbha6XzwPkQdzQXXD6cl,"Cardio Hitmix! All Hits 3 (140-155 BPM, 32-Count, Nonstop Fitness & Workout)",50,173426,,121,0.57,0.47,0.32,-6.3,True,english,https://open.spotify.com/track/6BWI0HuoZvtplHJOJLKuYG
3FqtduiaqnFYvBgKuc6QWQ,Winning Speech,"Karan Aujla, Mxrci, Seshnolan",6DARBhWbfcS9E4yJzcliqQ|5Us2dsq4VHlfLbKOrskg7K|4QsiFUy1ddAbRb1UnjvUWN,Winning Speech,50,227441,,129,0.6,0.56,0.83,-6.2,True,hindi,https://open.spotify.com/track/3FqtduiaqnFYvBgKuc6QWQ
1VGYwhhVvwPVj4Gl9kGXJT,Woah,Arjan Dhillon,64DvMieEUCdrYKmEIhDt8G,Chobar,50,174803,,152,0.86,0.35,0.4,-7.7,True,hindi,https://open.spotify.com/track/1VGYwhhVvwPVj4Gl9kGXJT
0UmlonWkoG3ETrysj6bkq0,Woh Ladki Jo - Sped Up,Abhijeet,2ZRrPOjBIWoKK5rHedLijj,Workout with Bollywood,50,197591,,180,0.6,0.39,0.32,-7.1,True,hindi,https://open.spotify.com/track/0UmlonWkoG3ETrysj6bkq0
1N55kpIiw1UlofCfmNXubv,Woops - Slowed down to perfection,Ren0wned,0U9UOUZ2iSmDR1tBe7F7tt,Woops,50,288391,,93,0.43,0.38,0.74,-10.5,True,english,https://open.spotify.com/track/1N55kpIiw1UlofCfmNXubv
4iFJSLDprfm9abCxQLUC9x,Work Hard,Jassi X,3rJlJIcCjbAyj4X08YQqsS,Work Hard,50,166153,,172,0.61,0.38,0.65,-8.8,True,hindi,https://open.spotify.com/track/4iFJSLDprfm9abCxQLUC9x
2wAJTrFhCnQyNSD3oUgTZO,Work Out,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,Cole World: The Sideline Story,50,235320,,111,0.66,0.58,0.31,-5.5,True,english,https://open.spotify.com/track/2wAJTrFhCnQyNSD3oUgTZO
08AJrzWJWILgewSASbc5xQ,Work Out,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,Cole World: The Sideline Story,50,235333,,151,0.55,0.66,0.56,-10.1,True,english,https://open.spotify.com/track/08AJrzWJWILgewSASbc5xQ
2iibqG1ThsvEWVb4iSSSfE,WorkOut,Syava,0LLDeswZnidFEuD5PVZxsI,WorkOut,50,148687,,132,0.44,0.54,0.88,-10.9,True,english,https://open.spotify.com/track/2iibqG1ThsvEWVb4iSSSfE
6mpAOGrjEhTKJU9uViLGBb,Working Out - Cycling,Fitness Chillout Lounge Workout,1dps7rNYkUpM4LkOilizcv,"Workout Instrumentals 4 Cardio, Running, Cycling",50,263622,,142,0.46,0.26,0.37,-13.7,True,english,https://open.spotify.com/track/6mpAOGrjEhTKJU9uViLGBb
0relNMArnXXkJx63Rv4rXZ,Workout,JSL,77DD7sdF7pubwMbSK9Yp00,Workout,50,207816,,139,0.5,0.66,0.47,-8.1,True,english,https://open.spotify.com/track/0relNMArnXXkJx63Rv4rXZ
5NUM7lKXtTWh5yyTkrxhAJ,Workout,prettifun,3J3ngZn7GjzjwCPBkqtz65,Workout,50,153257,,120,0.55,0.63,0.31,-10.1,True,english,https://open.spotify.com/track/5NUM7lKXtTWh5yyTkrxhAJ
7GwDNbCxcAuoCvk3fAWwnm,Workout,"DCR MILDA, sneakout.",5AS0k6J1K3MrVUtKKahv64|0mIsx1fWAOHUmZCKEq9PL7,Workout,50,177163,,112,0.84,0.7,0.57,-8.3,True,english,https://open.spotify.com/track/7GwDNbCxcAuoCvk3fAWwnm
0tP98JLud8UGyCkUkRriqu,Workout,PRIMU$ PHONK,6u5lHRb2ymHYmFzchxRbKP,Workout,50,122671,,169,0.47,0.33,0.68,-13.2,True,english,https://open.spotify.com/track/0tP98JLud8UGyCkUkRriqu
3BlI8WbmqInpjM0z3k4L63,Workout,"Kes, Nailah Blackman",7E6r9S8qCRfZVCjF1A8do6|1K23l3n63BTCtIMm0TyS4c,Workout (feat. Nailah Blackman),50,238153,,156,0.74,0.26,0.39,-14.2,True,english,https://open.spotify.com/track/3BlI8WbmqInpjM0z3k4L63
5wzNtzUnKwNRG9vbRIC4bp,Workout,Magi Merlin,6uOvQgcFOmdzhunx7n83J2,POWER HOUSE,50,277256,,148,0.84,0.33,0.8,-13.5,True,english,https://open.spotify.com/track/5wzNtzUnKwNRG9vbRIC4bp
0b59YDhNMi8tIiSQWvCCe7,Workout,Rendez Vous,4a118edzJsiImCyPCZk6mY,Distance,50,275391,,174,0.59,0.27,0.77,-6.0,True,english,https://open.spotify.com/track/0b59YDhNMi8tIiSQWvCCe7
5XH2T7g6s9b3tHFrxsWtcP,Workout,Andy C,75HK7rgkmDMTnWwwmcN53N,Workout,50,247040,,114,0.88,0.74,0.71,-13.3,True,english,https://open.spotify.com/track/5XH2T7g6s9b3tHFrxsWtcP
2a68xrYa3kxdyxKQkVuaJQ,Workout,"DJ Craig Gorman, Alex Hosking",0koQ34MqfcfCFCiMGEY400|5YCU9eHY4IYTyNa8XRFuw9,Workout,50,180032,,161,0.59,0.89,0.69,-11.6,True,english,https://open.spotify.com/track/2a68xrYa3kxdyxKQkVuaJQ
0y5i5hWbhVk5f2MSyj5Cgu,Workout,"Reli Beats, Azerbeats, Yardin Beats",533xFrFfSzMUl4IvUT7YH5|595CdU8Gay4WhfvkmX7w3T|5cWMmggtmODCBGwTM8P1iC,Workout,50,183312,,170,0.89,0.49,0.43,-13.2,True,english,https://open.spotify.com/track/0y5i5hWbhVk5f2MSyj5Cgu
5E6u3mipkLhYFuktFXc7LS,Workout,Frankie Knuckles,63yl9nDNrHpiAYGlNJxxjc,Beyond The Mix,50,255200,,168,0.9,0.86,0.66,-11.1,True,english,https://open.spotify.com/track/5E6u3mipkLhYFuktFXc7LS
6LBoI7J47IlqP7bi8OCBNm,Workout,Synthwave Nation,50QWVLkYpLyAdH4AA2sBKy,Back to the 80s,50,90000,,179,0.56,0.39,0.58,-11.5,True,english,https://open.spotify.com/track/6LBoI7J47IlqP7bi8OCBNm
2Nn2x8NvQ2bPmg9BeoTqps,Workout,"Spa Me Up, Ice Prince",7v6Dgrvmuy2eassQJjr1yl|1sSt1DqqqFLkPwfrqafVyn,Workout,50,141453,,146,0.78,0.4,0.73,-13.4,True,english,https://open.spotify.com/track/2Nn2x8NvQ2bPmg9BeoTqps
6XGyBPInFB1M3BsZzTduHe,Workout,Giraffage,4kubsO16bEfCADaVUyoYb6,Workout,50,253703,,94,0.88,0.67,0.34,-13.9,True,english,https://open.spotify.com/track/6XGyBPInFB1M3BsZzTduHe
0XBCDZ3hD3N4GoJce8Qzpt,Workout,Marc Brauner,6HX3fbKCin6OPe6ZFZ8qsf,Workout,50,215803,,94,0.89,0.61,0.55,-6.8,True,english,https://open.spotify.com/track/0XBCDZ3hD3N4GoJce8Qzpt
3kBlfl2W2NjFTOBNLCe6TC,Workout,"Ensi, Nerone, Brava Gente",6dKdNHGdsBvEeNDxXV8AMP|7kG6A2lZMXeaD5YkubF5Kn|4mGFiauNMsVwgTFpcDfr7T,BRAVA GENTE - EXTRA,50,146222,,173,0.57,0.5,0.63,-13.9,True,english,https://open.spotify.com/track/3kBlfl2W2NjFTOBNLCe6TC
1jkr5vw9efMLHhSxbQ8Wka,Workout,Shoes Turned Up,2BlwsYRIt98byMsQltCPiL,Mommy,50,137209,,159,0.52,0.37,0.45,-11.0,True,english,https://open.spotify.com/track/1jkr5vw9efMLHhSxbQ8Wka
52uVfTDm78om8etYwaifud,Workout,Mall Grab,7yF6JnFPDzgml2Ytkyl5D7,Rascal,50,327887,,112,0.69,0.63,0.82,-12.0,True,english,https://open.spotify.com/track/52uVfTDm78om8etYwaifud
5EzeC86M0PsyLlBDTkcVIp,Workout,"Paul Leonard-Morgan, Ross Hamilton",0360rTDeUjEyBXaz2Ki00a|0Eozubja6s8ZcxPB9wwHe9,Louis Theroux: Inside the Manosphere (Soundtrack from the Netflix Documentary),50,66354,,108,0.43,0.24,0.32,-8.4,True,english,https://open.spotify.com/track/5EzeC86M0PsyLlBDTkcVIp
0rSti8HDqWmC63Rljn3yD7,Workout,Addison Zegan,3zuE0122UNQrC2pVyqIVnq,Workout,50,84659,,124,0.78,0.62,0.73,-15.0,True,english,https://open.spotify.com/track/0rSti8HDqWmC63Rljn3yD7
47563oIQR3wsmXcQLTOLgD,Workout,J.K. Rollin,0q0fGcIwNUT2MrDT9HIdZZ,Workout,50,343391,,114,0.68,0.68,0.78,-11.0,True,english,https://open.spotify.com/track/47563oIQR3wsmXcQLTOLgD
0zqVUqHT2xBu84lQ7iN0Fl,Workout,JaidynAlexis,1bu90rjktSmOd2wveQoIKi,Workout,50,123010,,98,0.82,0.38,0.69,-11.7,True,english,https://open.spotify.com/track/0zqVUqHT2xBu84lQ7iN0Fl
2Tk28bDkOlZFeJcIDzNRgA,Workout,Gym Motivation Workout,0cxcLM4IUGGEgWSgdMs8go,Gym Motivation,50,122401,,118,0.44,0.2,0.61,-11.4,True,english,https://open.spotify.com/track/2Tk28bDkOlZFeJcIDzNRgA
44eSNw51NEz3SiitlIyCMK,Workout,"Sero Produktion Beats, JordanBeats",3RcoPvV8Q0N7q4qvKbwhT8|3F4JFJEnPl8f0EVVDCSQBZ,Assassin,50,206865,,159,0.62,0.77,0.82,-12.9,True,english,https://open.spotify.com/track/44eSNw51NEz3SiitlIyCMK
0yEo9wS1lTpUriaXZNKIzB,Workout,"JordanBeats, Sero Produktion Beats",3F4JFJEnPl8f0EVVDCSQBZ|3RcoPvV8Q0N7q4qvKbwhT8,Warrior (Instrumentals & Rap Beats),50,206808,,158,0.67,0.89,0.72,-8.0,True,english,https://open.spotify.com/track/0yEo9wS1lTpUriaXZNKIzB
3uY2DmDL1AX6rtGL7hVhmE,Workout,StudioKolomna,4DzT19dJvuycZvDmKJ6IMb,Workout,50,125210,,166,0.54,0.4,0.84,-8.2,True,english,https://open.spotify.com/track/3uY2DmDL1AX6rtGL7hVhmE
63PgDUiV0MbJc8V9zT5Ymn,Workout,Supreme Skillz,6ruLN1jQLgnNpRr4465GwS,Fitness Success,50,105403,,110,0.59,0.21,0.78,-12.4,True,english,https://open.spotify.com/track/63PgDUiV0MbJc8V9zT5Ymn
0tWEdXVyvix3YxBguQ60GX,Workout,Meechie,5j2ml5okgstT2sYTLkLhVA,Greenlee,50,270967,,170,0.43,0.8,0.56,-8.4,True,english,https://open.spotify.com/track/0tWEdXVyvix3YxBguQ60GX
00iJsFrb1rxPi9kzU0rjiH,Workout,Arei,2jSZ277vpY9bbRB4MglwO6,Workout,50,188577,,133,0.62,0.31,0.65,-9.8,True,english,https://open.spotify.com/track/00iJsFrb1rxPi9kzU0rjiH
5iiesjd8uFC00VwZLjHJNa,Workout,7dance,7uZ1dKaF935kUcr85XXp5I,Workout,50,188498,,125,0.58,0.77,0.73,-11.3,True,english,https://open.spotify.com/track/5iiesjd8uFC00VwZLjHJNa
